info,title,link,desc

"
        
  
  幾米 / 人民文学出版社 / 2010.6 / 78

      ","

    幾米作品全集


    

  ",https://book.douban.com/subject/4827789/,"内含：
1、吃掉黑暗的怪兽
2、微笑的鱼
3、恋之风景
4、谢谢你毛毛兔 "

"
        
  
  （日）美术出版社 / 书锦缘 / 辽宁科学技术出版社 / 2009-7-1 / 38.00

      ","

    最新漫画色彩使用技巧


    

  ",https://book.douban.com/subject/3832690/,漫画画材的种类繁多，不同的画材具有不同的特性，其在漫画表现中的效果也有很大的差别。本书介绍了漫画技法中最新的色彩使用技巧。此外，还收录了名家访谈和名家的名作... 

"
        
  
  幸村 誠 / 講談社 / 2005-7-15 / JPY 440

      ","

    ヴィンランド・サガ（1）


    

  ",https://book.douban.com/subject/3915753/,"『プラネテス』の幸村誠が描く最強民族（ヴァイキング）叙事詩
本当の戦士の物語。
千年期の終わり頃、あらゆる地に現れ暴虐の限りを尽くした最強の民族、ヴァイキン... "

"
        
  
  墨犊 小星 青云 / 中国电影出版社 / 1997 / 11.8

      ","

    金刚葫芦妹


    

  ",https://book.douban.com/subject/1578115/,"金刚葫芦妹(全集)
本书是《葫芦兄弟》和《金刚葫芦娃》姐妹篇。讲述葫芦兄弟有一个活泼可爱又具神功奇能的小妹妹，在葫芦山爆裂时被抛到了东海之滨。她心地善良乐于... "

"
        
  
  ヨネダ コウ / 大洋図書 / 2013-1-30 / JPY 680

      ","

    囀る鳥は羽ばたかない 1


    

  ",https://book.douban.com/subject/20416178/,"ドMで変態、淫乱の矢代は、真誠会若頭であり、真誠興業の社長だ。
金儲けが上手で、本音を決して見せない矢代のもとに、
百目鬼力が付き人兼用心棒としてやってくる... "

"
        
  
  松田 奈緒子 / 小学館 / 2013-3-29 / JPY 596

      ","

    重版出来! 1


    

  ",https://book.douban.com/subject/25700563/,"マンガに関わる人々の超骨太人間ドラマ!
「マンガ」は、漫画家だけのものじゃない。
編集者、営業、宣伝、製版、印刷、デザイナー、取次、書店員…。
数えきれない... "

"
        
  
  蔡志忠 / 三联书店 / 1997-11 / 6.90

      ","

    六朝怪谈


    
      ",https://book.douban.com/subject/1067728/,

"
        
  
  成田 美名子 / 白泉社 / 1985-7 / 360円

      ","

    Cipher 1


    

  ",https://book.douban.com/subject/1458193/,一对双胞胎名星兄弟一直以一个人的身份出现在他人面前，直到安妮发现，于是各自开始完善自己人格的另一半。故事似乎是清淡型的，没有过于激烈的场面，但是浓浓的人情味... 

"
        
  
  [美] 斯科特·斯奈德、[美] 吉姆·李 / 洌月 / 世界图书出版公司 / 2016-5-8 / 88.00元

      ","

    超人：挣脱束缚


    

  ",https://book.douban.com/subject/26612107/,早在最后的氪星之子成为地球卫士的数十年前，另一个身怀强大力量的存在从天而降。他在人类史上伤亡最大的战争中所扮演的角色成了美国最黑暗的秘密。如今这一秘密浮出水... 

"
        
  
  沙村廣明 / 吳勵誠 / 東立出版社 / 2016-1-15 / NT$ 130

      ","

    幻想女人國 1


    

  ",https://book.douban.com/subject/26709997/,夏見不小心在未婚夫的家裡誤闖一個有水槽的大房間，只見一個少女在充滿各種果實的水槽中悠游自在。夏見與少女越來越熟之後，開始覺得這樣是不對的，一心想拯救少女的她... 

"
        
  
  永田カビ / イースト・プレス / 2016-6-17 / JPY 999

      ","

    さびしすぎてレズ風俗に行きましたレポ


    

  ",https://book.douban.com/subject/26814733/,"「心を開くって、どうするんだっけ…」
28歳、性的経験なし。生きづらい人生の転機。
pixiv閲覧数480万超の話題作、
全頁改稿・描き下ろしで書籍化。
高... "

"
        
  
  anusman / 獾和出版社 / 2011-8-6 / 68.00元

      ","

    anusman的无字漫画


    

  ",https://book.douban.com/subject/6750685/,"旅法4年，anusman厚积薄发之作，首本收录“无字”漫画的精选集终于面世。
-
漫画的语言是否有更多可能性？
“例如研究漫画的空间，例如研究图像的变形，空... "

"
        
  
  咬人 / 北方妇女出版社 / 2011-6 / 35.00元

      ","

    咬人画的


    

  ",https://book.douban.com/subject/6431143/,《咬人画的》是网络漫画人咬人首部原创漫画作品，从一开始的简单涂鸦发布到WOW公会论坛到如今成集出版，只愿用真诚的笔触记录着自己周围生活的点点滴滴包括WOW。... 

"
        
  
  舒畅 / 人民卫生出版社 / 2013-10-1 / 39.00元

      ","

    一分钟医学速记——协和医学博士的漫画


    

  ",https://book.douban.com/subject/25748267/,《1分钟医学速记:协和医学博士的漫画笔记》包含了近百张图画，其中既有帮助记忆的无厘头漫画，也有整理自教科书的学术笔记，所涉及题材俱为临床医学中富有代表性和较... 

"
        
  
  藤原比吕、藤原寻 / 長鴻出版社股份有限公司 / 2007-5-1

      ","

    會長是女僕大人 Vol.01


    

  ",https://book.douban.com/subject/2256243/,前身為男校的星華高中，學生會長美為了守護女學生，天天和旁若無人的男生們戰鬥。而這樣的她，有著在〝女僕咖啡館〞打工的秘密!!可是，這件事竟然被型男碓冰知道了... 

"
        
  
  鬼头莫宏 / 台湾长鸿出版社 / 2006 / NT100

      ","

    地球防衛少年 1


    

  ",https://book.douban.com/subject/2063519/,"《地球防卫少年》漫画1-5卷好评发售中
《地球防卫少年》2007年将动画化的消息传出后，连不少SF界同行也赶来应援并给予了很高的评价。在主页的寄语上还留有“... "

"
        
  
  駕籠真太郎 / 太田出版 / 2014-5-15 / JPY 1080

      ","

    超動力蒙古大襲来


    

  ",https://book.douban.com/subject/25844289/,"13世紀 モンゴル帝国、15世紀 大航海時代、18世紀 産業革命、20世紀 第一次世界大戦・大恐慌。
かつてこの世界には“道具として使用される巨人""が存在し... "

"
        
  
  藤崎竜 / 楊雅玲 / 東立出版社有限公司 / 85元

      ","

    封神演義 1


    
      ",https://book.douban.com/subject/1481371/,敘述太公望如何帶領著天界的仙人打倒暴虐無到的紂王建立周朝，本書曾經全日本票選年度最佳漫畫寶座，是讀者絕對不能錯過的絕妙佳作！ 

"
        
  
  九井 諒子 / イースト・プレス / 2011-3-30 / JPY 1080

      ","

    竜の学校は山の上 九井諒子作品集


    

  ",https://book.douban.com/subject/6396386/,"ウェブや同人誌即売会で作品を発表し、広い世代から注目を集める新星、初の作品集！
勇者は孤独な里帰り、
女子中学生の天使は進学に悩み、
ケンタウロスは馬車馬の... "

"
        
  
  きゅっきゅぽん / 小学館 / 2016-8-12 / JPY 596.00

      ","

    星間ブリッジ 1


    

  ",https://book.douban.com/subject/26850768/,"鬼才が描く上海と戦争。
日中戦争時の“魔都”上海を舞台に
日本人少女と中国人少年が絆を紡ぐ
ビルドゥングスロマン開幕! "

"
        
  
  UME / 李德洋 / 原動力亞細亞 / 2007-09-05 / 120元

      ","

    大東京玩具箱(01)


    

  ",https://book.douban.com/subject/3289922/,"一位畢業後面試工作老是碰壁的女孩
走向最後一次的面試機會，不然就要回鄉下了
滿懷著對製作電玩，想當遊戲企劃的熱情下
她來到一個看來殘破不堪的小型電玩遊戲製作... "

"
        
  
  朱斌 / 黑龙江少儿 / 2007-12 / 9.80元

      ","

    爆笑校园1


    

  ",https://book.douban.com/subject/2996402/,《爆笑校园1》：爆笑校园。《爆笑校园1》开发另类火星思维突破爆笑极限尺度，恶搞笑主朱斌爆笑操刀，新新人类不可错过的幽默大作，《爆笑校园》第1-2册劲搞上市，... 

"
        
  
  井上雄彥 / 张成淼 / 文化傳訊 / 1996-3-30 / HK$32.00

      ","

    篮球飞人


    
      ",https://book.douban.com/subject/1337297/,中学3年間で50人もの女性にフラれた高校1年の不良少年・桜木花道は背の高さと身体能力からバスケットボール部の主将の妹、赤木晴子にバスケット部への入部を薦めら... 

"
        
  
  David Mazzucchelli / Pantheon / 2009-7-7 / USD 35.00

      ","

    Asterios Polyp


    

  ",https://book.douban.com/subject/3308083/,"The triumphant return of one of comics’ greatest talents, with an engrossing s... "

"
        
  
  学诚法师 著、贤帆 贤书 绘 / 中国友谊出版公司 / 2014-7 / 39.80

      ","

    烦恼都是自找的


    

  ",https://book.douban.com/subject/25912907/,从前有一座美丽而神秘的千年古刹“不二寺”，寺里住着慈祥有智慧的师父，还有他调皮可爱的小徒弟贤二，他们在寺庙中发生了一系列好玩有趣的故事，也为世人留下了许多化... 

"
        
  
  Fabien Vehlmann、Kerascoët / Dupuis SA / 2009-03-06 / EUR 16.00

      ","

    Jolies ténèbres


    
      ",https://book.douban.com/subject/4301568/,美丽黑暗漫画 ，这漫画对健康人的心智是一种折磨。正如那个自相矛盾的题目一样，在你被明媚的画面和可爱的精灵们迷惑，以为故事会按照常理走向阳光时，脚下一滑便会意... 

"
        
  
  [日]树崎圣 / 许建明 / 重庆大学出版社 / 2016-6-1 / 39.00元

      ","

    管饱10年的漫画家入门


    
      ",https://book.douban.com/subject/26799979/,"日本Amazon、乐天漫画技法类排行榜第一
日本漫画家永井豪、克·亚树、鹤田谦二、三原蜜和一致推荐
漫画家入门和进阶必读宝典。
日本漫画精髓和技巧全揭秘。
... "

"
        
  
  奔波鸭舅 / 姜涛 / 北京联合出版公司 / 2014-2-1 / CNY 25.00

      ","

    矮子画廊


    

  ",https://book.douban.com/subject/26308522/,"本系列图书是日本大人气治愈系博客“矮子画廊”博主奔波鸭舅的漫画作品合集，共含8本，均以一副插画加一句短语的形式为读者提供温暖治愈的画面和故事。
奔波鸭舅非常... "

"
        
  
  五十岚 大介 / 李其馨 / 东立 / 1998 / NT110元

      ","

    故事说不停-1


    

  ",https://book.douban.com/subject/2262282/,"PART1收录的14个小故事均在城乡的日常生活中发生，却充满着奇幻。因为我最讨厌剧透，所以只列出故事的名字。
已经颇吸引人了！
1 听故事的日子
2 我把那... "

"
        
  
  彭彭 / 上海社会科学院出版社 / 2015-7-1 / 29.80元

      ","

    一个人也要美美哒


    

  ",https://book.douban.com/subject/26437218/,"丑小鸭逆袭白天鹅，纯屌丝化身白富美。妥妥无压力。
《一个人也要美美哒》用诙谐幽默的漫画，从瘦身、美白、祛痘等各个不同的方面记录了一个女孩努力让自己变得更好的... "

"
        
  
  丰子恺 / 浙江人民美术出版社 / 2015-5 / 88.00元

      ","

    子恺漫画全集


    

  ",https://book.douban.com/subject/26413600/,

"
        
  
  尾崎南 / Nina Olligschläger / Carlsen Verlag GmbH / 2000-11 / JPY 9.75

      ","

    Zetsuai 01


    
      ",https://book.douban.com/subject/1753798/,足球天才少年泉拓人在雨夜偶遇醉酒滩在路边的偶像歌手南条晃司，出于善心把他捡回家。从那一刻起，命运的红线把他们紧紧捆绑在一起…… 

"
        
  
  江业华 / 百花文艺出版社 / 2010-10 / 52.00元

      ","

    超人不会不会飞


    
      ",https://book.douban.com/subject/5355783/,《超人不会不会飞》内容简介：同时，它也折射出当时社会的价值观和理想。从无敌的英雄，到不完美的凡人；从向性爱寻求自由与解放的猥琐男，到满页洒血浆、杀人如麻的冷... 

"
        
  
  (日)林晃//角丸圆|译者:德米特莉 / 德米特莉 / 中国青年 / 2010-8 / 37.00元

      ","

    日本漫画大师讲座1


    
      ",https://book.douban.com/subject/4926492/,《林晃X角丸圆讲美少女画法》内容简介：在“漫长”的漫画学习道路上，无论你是初学者还是业内高手，《林晃X角丸圆讲美少女画法》都可以配合读者自身的程度进行指导，... 

"
        
  
  清水玲子 / 白泉社 / 2001-09 / 650日元

      ","

    22XX


    

  ",https://book.douban.com/subject/2975856/,杰克在没有遇见艾利的时候曾经爱过的一个女孩子的故事。在最初，由于制作的完善，杰克虽然是机器人，但是会有饿的感觉。这个时候，他遇见了露比，以吃人为生的，白天是... 

"
        
  
  姚非拉 / 海南出版社 / 2004-07 / 9.80元

      ","

    80℃ 第1、2册


    

  ",https://book.douban.com/subject/1437131/,"阿里和阿春是死党，阿春和阿花是恋人，阿里和阿花是……？
面对感情的矛盾人总是给自己找了很多理由和借口去逃避，直到最后自己都搞不清楚找借口的理由或者找理由的借... "

"
        
  
  吉永史 / 天下

      ","

    西洋骨董洋果子店


    

  ",https://book.douban.com/subject/1418826/,"請看Format-ACG 傑特的評論:

http://format-acg.org/comic/sakuhin/saiyo.html "

"
        
  
  高永ひなこ / 台湾东贩 / 2007 / NT.120

      ","

    戀愛暴君 3


    

  ",https://book.douban.com/subject/2994917/,"「因為是你，我才好不容易忍下來的！」宗一的特別宣言雖然教人開心，但每週親熱一次的約定屢遭忽視，讓森永再度陷入苦惱…。
某次送喝醉的宗一回家時，森永終於忍不住... "

"
        
  
  淺野一二〇 / 李昆達 / 東販 / 2009/03/24 / 130元

      ","

    虹之原


    

  ",https://book.douban.com/subject/3638202/,以名叫「虹之原」的地方為舞台，描述同年級的小學生們的過去與現在相互交錯的故事──小孩子們之間流傳的謠言、隧道裡頭的怪物、家族的秘密、蝴蝶發生了異常的現象……... 

"
        
  
  [伊朗] 玛赞·莎塔碧 / 马爱农、左涛 / 生活·读书·新知三联书店 / 2006-4 / 22.00元

      ","

    我在伊朗长大4


    
      ",https://book.douban.com/subject/1769773/,"《回家》是《我在伊朗长大》系列的完結篇。
Marjane 回到了她的家乡伊朗。在几年间，伊朗的一切全变了，宗教对女性的道德规范更厉害。受过西方思想影响的 M... "

"
        
  
  中村明日美子 / 茜新社 / 2012-5-19 / JPY 780

      ","

    空と原


    

  ",https://book.douban.com/subject/10571368/,原　学(はら　なまぶ)、３７歳、男子高校生教師、独身、「生徒には絶対手を出さない」というポリシーを持つ男——。三年間の片想いから脱するために訪れたゲイの集ま... 

"
        
  
  袁伟江 / 北京南天竹图书有限责任公司(原云南教育) / 2006-12 / 10.00元

      ","

    漫画PARTY-豌豆笑传3


    

  ",https://book.douban.com/subject/2128361/,《豌豆笑传3》是《漫画party》中的一册，收录了袁伟江的长篇漫画《豌豆笑传》。书中以一个个生动有趣的画面讲述了小男孩豌豆的故事。《漫画party》卡通故事... 

"
        
  
  Adrian Tomine / Drawn and Quarterly / 2015-10-6 / USD 22.95

      ","

    Killing and Dying


    

  ",https://book.douban.com/subject/26321127/,Killing and Dying is a stunning showcase of the possibilities of the graphic n... 

"
        
  
  石塚真一 / 小学館 / 2013-12-4 / 630円

      ","

    BLUE GIANT 1


    

  ",https://book.douban.com/subject/25790669/,"ジャズに心打たれた高校3年生の宮本大は、川原でサックスを独り吹き続けている。
雨の日も猛暑の日も毎日毎晩、何年も。
「世界一のジャズプレーヤーになる…！！」... "

"
        
  
  HAROLD作石 / 東立出版集團有限公司 / 2005/01 / HK$32.0

      ","

    BECK 搖滾新樂團 (Vol. 19)


    

  ",https://book.douban.com/subject/1418032/,"故事是從主角田中幸雄的獨白開始的。



向往有点不一样的生活的 平凡的中学生田中幸雄在某日救了一隻偶然遇上的名叫「BECK」的怪狗，因而認識了當時狗的主人... "

"
        
  
  [伊朗] 玛赞·莎塔碧 / 马爱农、左涛 / 生活·读书·新知三联 / 2006-4 / 21.00元

      ","

    我在伊朗长大2


    
      ",https://book.douban.com/subject/1769767/,Marjane本是一个对革命有着浪漫情怀的小女孩，后来她经历了身边熟识的亲人和朋友在革命与战争中死亡，以及原教旨主义势力的扩张，踏入青春期的她开始变得反叛。... 

"
        
  
  浦泽直树 / 刘丽坤 / 玉皇朝出版有限公司 / 2007 / 港币33

      ","

    21世纪少年上


    
      ",https://book.douban.com/subject/2344128/,

"
        
  
  清家雪子 / 講談社 / 2014-4-23 / JPY 799

      ","

    月に吠えらんねえ(1)


    

  ",https://book.douban.com/subject/25876322/,□(シカク:詩歌句)街。そこは近代日本ぽくも幻想の、詩人たちが住まう架空の街。そこには萩原朔太郎、北原白秋、三好達治、室生犀星、高村光太郎らの作品からイメー... 

"
        
  
  森永爱

      ","

    我和她的xxx


    

  ",https://book.douban.com/subject/2132095/,"性格软弱的少年上原亮一直暗恋着同班的桃井菜菜子,尽管拥有天使一般的美貌面容,但桃井菜菜子的性格却比一般男子来得更要粗鲁和不修边幅.在菜菜子的科学家爷爷的一次... "

"
        
  
  Nekojiru / Editions IMHO / 2005-06-10 / EUR 9.00

      ","

    Nekojiru Udon


    

  ",https://book.douban.com/subject/4271372/,

"
        
  
  鸟山明 / 中国少年儿童出版社 / 156.60元

      ","

    阿拉蕾全集


    
      ",https://book.douban.com/subject/3854850/,"《阿拉蕾》（又名《怪博士与机器娃娃》、《IQ博士》）是日本著名漫画家鸟山明在1980年代漫画作品。
改编的电视动画于1981年4月8日至1986年2月19日... "

"
        
  
  夏达 / 新世纪出版社 / 2013-8-25 / 18

      ","

    长歌行 05


    

  ",https://book.douban.com/subject/24883003/,"李长歌，本为大唐尊贵的永宁公主，太子李建成的女儿，却在玄武门之变后，失去了父兄与母亲，沦为了不能被世人知晓存在的逃犯。
为向李世民报血海深仇，长歌女扮男装踏... "

"
        
  
  蔡志忠 / 生活・读书・新知三联书店 / 1999-08 / 6.70

      ","

    聊斋志异


    
      ",https://book.douban.com/subject/1078947/,蔡志忠画的漫画让我们第一次知道，圣人也可以画成这样子。这套书应该是蔡氏历年来所画的古典漫画的总汇，包括孔、孟、老、庄、列子、孙子、韩非子诸家之说，大学、中庸... 

"
        
  
  鶴田謙二 / 白泉社 / 2014-12-25 / JPY 1296

      ","

    ポム・プリゾニエール La Pomme Prisonnire


    

  ",https://book.douban.com/subject/26269441/,「楽園」本誌にて発表した「ひたひた」を中心に描きおろし多数を加えたコミックス。特別企画として中村明日美子・寺田克也・沙村広明・木尾士目・石黒正数の描きおろし... 

"
        
  
  [美] 汤姆·泰勒、[美] 杰瑞米·兰派克、[美] 麦克·S.·米勒 / Aegis / 世界图书出版公司 / 2016-6-14 / 52.00元

      ","

    不义联盟：人间之神1


    

  ",https://book.douban.com/subject/26731346/,"你已经玩过了游戏，却还不清楚整件事的来龙去脉。
《真人快打》团队制作，发现这部游戏大作残破世界的绝密起因！
超人是地球上蕞伟大的英雄。但当钢铁之子无法保护自... "

"
        
  
  伊藤悠 / 許嘉祥 / 尖端 / 2011-5-17 / NTD 120

      ","

    舒特赫爾：西夏惡靈  01


    

  ",https://book.douban.com/subject/25715703/,"13世紀初，當時全世界最為強悍的蒙古軍團，遇到了一位被稱做「惡靈」的女戰士，對她畏懼萬分——
這個女孩以前不過是西夏國的一個小兵，經過無數次生死掙扎，終於變... "

"
        
  
  [日]高野文子 / 黃廷玉 / 臉譜 / 2015-1 / NT$260

      ","

    巴士四點見


    
      ",https://book.douban.com/subject/26292525/,"和《Akira》大友克洋、《東京愛情故事》柴門文一同掀起日本八〇年代漫畫新浪潮
漫畫家們愛的漫畫家　高野文子
遊走於虛實物我之間 深度刻劃日常人心的視覺文學... "

"
        
  
  椎名軽穂 / 張芳馨 / 東立 / 2007年9月5日 / NT$90

      ","

    只想告訴你01


    

  ",https://book.douban.com/subject/2257902/,爽子的外表陰森，別人經常被她嚇到，無緣無故地向她道歉。只有風早對待她像普通人，所以爽子非常崇拜風早。因為風早的建議，爽子也開始改變了…。在放暑假前，爽子嘗試... 

"
        
  
  三葉 / 一迅社 / 2009-5-18 / JPY 1365

      ","

    身体も心もボクのもの


    
      ",https://book.douban.com/subject/3751736/,"『30歳の保健体育』『オンナノコになりたい!』のスタッフが送る
「新しい愛のカタチ」の解説書が登場!
近年、とみにプレイ人口が増えているという「SM」。SM... "

"
        
  
  平野耕太 / 杜信彰 / 東立出版社 / 2011-1-7 / NT$120

      ","

    漂流武士 01


    

  ",https://book.douban.com/subject/5906141/,島津豐久，一名活躍於戰國時代後期的年輕豪傑。在一場撤退戰中，為了掩護友軍平安脫困而身受重傷。不料眼一眨，卻赫見一名不明人物出現在眼前，並打開一扇門引他進入另... 

"
        
  
  [日]竹内长武、竹内オサム / 李斌 / 南京大学出版社 / 2010-3 / 22.00元

      ","

    战后漫画50年史


    

  ",https://book.douban.com/subject/4317960/,"何谓漫画？如今作为大众文化而极其繁荣的漫画的本来面目到底是什么样的呢？
本书试图以漫画，尤其是战后极其繁荣的“故事漫画”所引发的事件为线索，再次思考何谓漫画... "

"
        
  
  浦沢直樹 / 磊正傑 / 東立 / 100(元)

      ","

    20世紀少年18


    
      ",https://book.douban.com/subject/1410555/,浦澤直樹在20世紀末推出了他的另一長篇。此次他把場景拉回到日本東京，主角們面臨著兒時夢想與殘酷真實的相互拉距，當然不能少的還有懸疑緊張的部分—有著神秘標誌的... 

"
        
  
  手塚治虫 / 陳秀枝 / 時報文化 / 1993年12月08日 / 95元

      ","

    佛陀(1)


    
      ",https://book.douban.com/subject/1784458/,"古印度時期的人們因血統被賦予一定的階圾身份：從擁有絕對權力的婆羅門到生命賤如螻蟻的奴隸。當這種階級差別的苦難逐漸造成社會不安時，人們開始祈求聖者的降臨……
... "

"
        
  
  横山裕一 / イースト・プレス / 2007/10/9 / 1285円

      ","

    NIWA


    
      ",https://book.douban.com/subject/3010300/,"内容紹介
「どのような庭園なのですか?」
「たいへん良い庭です」
誰が何のために作ったのか?
大規模な仕掛けや謎のオブジェが、次々と現れる異界の庭園。
そこ... "

"
        
  
  陈乐 编 / 云南教育出版社 / 2009-4 / 10.00元

      ","

    漫画Party22


    

  ",https://book.douban.com/subject/3772705/,《阿衰on line22》讲述了：猫小乐的自白：我喜欢自己笔下的阿衰，我甚至觉得他就是某个学校的学生。我朦胧之中看到他的生活。他是一个普普通通的孩于，微不足... 

"
        
  
  漆原友紀 / 周芝羽 / 東販 / 2009-8-15 / 120元

      ","

    漆原友紀作品集


    

  ",https://book.douban.com/subject/3987585/,這是本以「蟲師」聞名的作者漆原友紀，其出道之初所畫的多則短篇漫畫。包括了引發創作「蟲師」的兩篇源頭作品也收錄在內，可說是集結了漆原友紀的心血結晶。本書共收錄... 

"
        
  
  猫小乐 编 / 2009-9 / 10.00元

      ","

    阿衰23


    

  ",https://book.douban.com/subject/4081851/,《阿衰ON LINE》在《漫画Party》杂志经过2年的连载，阿衰的故事给大家带来了欢乐，给我也带来了巨大的自信。阿衰受到读者的欢迎，我想是因为我画了大家熟... 

"
        
  
  岩明均 / 講談社 / 1990-1 / JPY 509

      ","

    骨の音


    

  ",https://book.douban.com/subject/2361442/,该ISBN曾错登记为寄生兽 

"
        
  
  （清）李渔（著）、杨眉（编绘） / 中信出版社 / 2008-02 / 28.00元

      ","

    漫话《闲情偶寄》


    

  ",https://book.douban.com/subject/3017063/,"康乾名士的美食心法，明末清初的江南食话。
宁可食无馔，不可饭无汤。饭之大病，在内生而外熟，非烂即焦，粥之大病，在上清下淀，如糊如膏。面具五味而汤独清，如此方... "

"
        
  
  扬眉 绘 / 东方出版中心 / 2009-1 / 35.00元

      ","

    满汉全席之进宫


    

  ",https://book.douban.com/subject/3465071/,《满汉全席之进宫》在历史的碎片中找到真相，还原史买。书中所有菜品在“清官膳底档”都可以找到，每一种烹饪方法都有它的历史源头。满汉全席是中华饮食文化的代表，在... 

"
        
  
  中村明日美子 / 白泉社 / 2011-1-31 / 750 円(税込)

      ","

    鉄道少女漫画


    

  ",https://book.douban.com/subject/5393797/,車内、駅前、駅構内、情景模型───…鉄道周辺のあれこれを舞台に展開する5本の作品を中心にwebにて発表した短編1本＆描きおろし10Pを含めた作品集。カラーイ... 

"
        
  
  夏达 / 新世纪出版社 / 2016-5-1 / 19.80

      ","

    长歌行10


    

  ",https://book.douban.com/subject/26780588/,玄武门之变后，太子李建成之女李长歌女扮男装，逃离长安。藏身于民间的长歌一心想着诛杀李世民以报血海深仇。然而一路上的所见所闻所历，让长歌的心愿从“复仇”转化为... 

"
        
  
  Robert Kirkman、By (artist) Charlie Adlard、By (artist) Cliff Rathburn / Image Comics / 2009-01-07 / GBP 10.99

      ","

    The Walking Dead, Vol. 9


    
      ",https://book.douban.com/subject/4454068/,"In the last volume we learned that no one is safe. Now, after the staggering l... "

"
        
  
  Robico / 張惠真 / 东立 / 2009/11/13 / NT95元

      ","

    邻座的怪同学 1


    

  ",https://book.douban.com/subject/4241767/,水谷雫是個冷酷的高一女生，她向來只對自己的成績有興趣，其餘事物皆漠不關心！她隔壁座位是一個叫做吉田春的男同學，不過自從開學第一天鬧出流血事件後，就被學校勒令... 

"
        
  
  色白 好 / 竹書房 / 2014-7-7 / JPY 626

      ","

    過ち、はじめまして。現役女子大生との爛れた肉体関係


    

  ",https://book.douban.com/subject/26068085/,

"
        
  
  ミキマキ、美樹麻樹 / 新書館 / 2007-10-25 / 672円(税込)

      ","

    少年よ耽美を描け―BOYS BE TAMBITIOUS (1)


    

  ",https://book.douban.com/subject/3819053/,"新葉芹18歳。容姿端麗眉目秀麗。泣かせた女は数知れず。
そんな彼が、BLにハマり腐女子化した彼女に振られてしまったからさあタイヘン!!
自分よりも大事... "

"
        
  
  坂邊周一 / 張益豐 / 東立 / 2006年11月16日 / 105元

      ","

    非法侵入(03)


    

  ",https://book.douban.com/subject/2268711/,(完結篇)內田楓被御子柴帶往奶奶住處的地下室並繼續加以監禁，雖然小楓試圖透過老奶奶的幫忙逃走，不過因為老奶奶本身意識不清，每次都被御子柴發現而宣告失敗。另一... 

"
        
  
  冯索瓦·史奇顿、贝涅·彼特 / 杨海捷、刘洁婧 / 人民美术出版社 / 2015-8-31 / 83.00元

      ","

    沙粒效应


    
      ",https://book.douban.com/subject/26613695/,布鲁塞，784年7月21。康斯坦阿贝乐很耐心的列出每个石头神秘地出现在他公寓的不同房间里的顺序。所有石头的重量都是一样：6793克…在旁边的大楼里，一位母亲... 

"
        
  
  浜田義一 / 翁蛉蛉 / 東立出版社 / 2009-04-03 / NT$95

      ","

    怪怪守護神 01


    

  ",https://book.douban.com/subject/4069518/,加賀見一也有著一條他一直視為寶貝的「櫻花腰帶」，那是他母親留給他的遺物，甚至片刻也不會放開它。但是就在某天，突然出現了一個穿著和服的美少女‧桐葉。桐葉竟然很... 

"
        
  
  手冢治虫 / 文化傳信

      ","

    手塚治虫短篇漫畫


    

  ",https://book.douban.com/subject/1417102/,

"
        
  
  松本大洋 / フリースタイル / 2002 / 1680日元

      ","

    花


    

  ",https://book.douban.com/subject/1877866/,松本大洋『花』はそもそも、劇団黒テントの芝居の「脚本」として、ラフに鉛筆で書かれた作品でした。その後ペン入れされ、「ビッグコミックスピリッツ」に前後篇64ペ... 

"
        
  
  穆逢春（编绘）、唐家三少（原作） / 长江出版社 / 2011-5 / 10.00元

      ","

    斗罗大陆2


    

  ",https://book.douban.com/subject/6532567/,"危险却甜蜜的学院生活开始了！
他家贫而成为工读生，被纨绔子弟讥笑，小舞姐出头打抱不平，武魂“柔骨魅兔”惊艳全校，他却对她的身世开始好奇了……
她傲娇又嚣张，... "

"
        
  
  幾米 / 生活·读书·新知三联书店 / 2002-8 / 16.00元

      ","

    向左走·向右走


    

  ",https://book.douban.com/subject/1066462/,“她习惯向左走，他习惯向右走，他们始终不曾相遇。”《向左走·向右走》是几米首次表现男女感情的长篇图文创作。男女主角彼此在生活中的巧妙关系，构成了整个故事的设... 

"
        
  
  Tim Leong / 蔡瑜、缪江浩、徐明晨、张弘 / 同心出版社 / 2015-8 / 80.00元

      ","

    超图：二次元漫游指南


    

  ",https://book.douban.com/subject/26589615/,超人和万磁王有什么共同点？小丑最喜欢问蝙蝠侠什么问题？《行尸走肉》中死于僵尸手里的人多还是死于人类手里的人多？这些只是这本书中提及的一小部分问题。蒂姆·梁用... 

"
        
  
  駕籠真太郎 / コアマガジン / 2010年11月18日 / 1,575 円

      ","

    アナモルフォシスの冥獣


    
      ",https://book.douban.com/subject/5341592/,"事件や事故の現場を再現し被害者の霊を呼び出す
降霊イベント""アナモルフォシスの館""。
特撮セットの中で非業の死を遂げた男の霊の降霊に成功するが、
イベント参... "

